"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","Varroa mites","Other pests/parasites","Disesases","Pesticides","Other","Unknown","State.Code","Region","Division"
"763","North Dakota",2020,"October-December",24,445000,445000,45000,10,12500,NA,NA,60.2,0.5,5.1,11.5,1.1,5.5,"ND","Midwest","West North Central"
"764","North Dakota",2019,"January-March",17,92000,102000,1100,1,NA,1300,1,6.9,NA,NA,6.5,0.4,1.3,"ND","Midwest","West North Central"
"765","North Dakota",2016,"January-March",5,82000,173000,17000,10,NA,NA,NA,NA,NA,NA,NA,NA,9.9,"ND","Midwest","West North Central"
"766","North Dakota",2020,"April-June",22,67000,395000,17500,4,29000,37000,9,25.7,1.7,2.6,3,2.9,1.5,"ND","Midwest","West North Central"
"767","North Dakota",2017,"April-June",10,112000,385000,10500,3,19500,37000,10,27.9,3.6,2.8,5.4,3,0.4,"ND","Midwest","West North Central"
"768","North Dakota",2016,"October-December",8,385000,390000,44000,11,13500,2500,1,23.5,7.9,1.5,0.4,2.6,2.2,"ND","Midwest","West North Central"
"769","North Dakota",2021,"January-March",25,51000,65000,180,NA,2700,NA,NA,NA,NA,NA,NA,NA,NA,"ND","Midwest","West North Central"
"770","North Dakota",2017,"October-December",12,410000,410000,26000,6,10000,2900,1,41.7,16.5,0.2,0.5,0.9,0.3,"ND","Midwest","West North Central"
"771","North Dakota",2020,"January-March",21,53000,82000,4500,5,2500,NA,NA,0.6,NA,NA,NA,3.1,NA,"ND","Midwest","West North Central"
"772","North Dakota",2015,"July-September",3,460000,5e+05,93000,19,11000,22000,4,33.8,15.5,8.1,12.3,4.1,3.7,"ND","Midwest","West North Central"
"773","North Dakota",2018,"October-December",16,430000,435000,29000,7,7500,1500,NA,29.5,9.4,8.1,10.6,4.3,4.6,"ND","Midwest","West North Central"
"774","North Dakota",2016,"April-June",6,110000,530000,27000,5,23000,95000,18,16.2,3.7,2.1,1.1,3.6,0.2,"ND","Midwest","West North Central"
"775","North Dakota",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND","Midwest","West North Central"
"776","North Dakota",2018,"July-September",15,455000,490000,59000,12,23000,14500,3,52.6,11.5,9.6,10.4,10.9,1.2,"ND","Midwest","West North Central"
"777","North Dakota",2019,"July-September",19,530000,530000,81000,15,15000,17500,3,48.4,10.2,14.7,9,23.7,9.3,"ND","Midwest","West North Central"
"778","North Dakota",2019,"October-December",20,420000,420000,27000,6,3000,4300,1,43,7.1,1.8,3.7,2,1.7,"ND","Midwest","West North Central"
"779","North Dakota",2018,"January-March",13,64000,99000,3200,3,2600,10,NA,1.4,0.1,1.2,NA,0.9,NA,"ND","Midwest","West North Central"
"780","North Dakota",2021,"April-June",26,42000,395000,4400,1,4800,3500,1,29.9,0.7,NA,NA,2,NA,"ND","Midwest","West North Central"
"781","Ohio",2015,"April-June",2,17500,19000,2100,11,10000,6000,32,15.8,4.1,3,11.9,11.2,29,"OH","Midwest","East North Central"
"782","Ohio",2015,"October-December",4,19000,19000,2400,13,200,140,1,36.3,8.8,2,7.3,14.5,2.1,"OH","Midwest","East North Central"
"783","Ohio",2021,"April-June",26,13000,13500,820,6,6500,2400,18,68.2,41.4,7.3,3.3,7.7,3.4,"OH","Midwest","East North Central"
"784","Ohio",2017,"April-June",10,13500,14500,1100,8,8000,2500,17,45.6,6.4,6.2,10.5,16.8,3,"OH","Midwest","East North Central"
"785","Ohio",2015,"July-September",3,23000,23000,1900,8,2300,880,4,30.7,8,0.6,23.4,1.6,1.7,"OH","Midwest","East North Central"
"786","Ohio",2019,"July-September",19,19500,19500,1600,8,2800,3000,15,40.6,23,4.2,1.8,5.9,3.9,"OH","Midwest","East North Central"
"787","Ohio",2017,"January-March",9,15500,17500,4400,25,1300,530,3,25.8,11.6,0.6,0.1,5.2,16.5,"OH","Midwest","East North Central"
"788","Ohio",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OH","Midwest","East North Central"
"789","Ohio",2019,"October-December",20,19000,19000,2700,14,800,390,2,33.2,5.6,0.4,0.6,3.3,7.6,"OH","Midwest","East North Central"
"790","Ohio",2017,"October-December",12,18500,18500,2800,15,510,960,5,45.3,23.3,7.1,6.4,8.4,2.9,"OH","Midwest","East North Central"
"791","Ohio",2016,"July-September",7,21000,21000,1600,8,980,630,3,60.6,10.6,2.3,2.9,3.6,3.2,"OH","Midwest","East North Central"
"792","Ohio",2016,"January-March",5,16000,16000,4200,26,760,100,1,41.9,4.4,0.2,1.3,10.2,5.3,"OH","Midwest","East North Central"
"793","Ohio",2015,"January-March",1,18000,22000,10500,48,5000,3300,15,10.7,1.6,1,3,17.8,3.1,"OH","Midwest","East North Central"
"794","Ohio",2020,"July-September",23,22000,22000,1900,9,730,2100,10,28.6,10.4,0.8,3.7,10.8,1.4,"OH","Midwest","East North Central"
"795","Ohio",2018,"October-December",16,15500,15500,2100,14,170,450,3,29.3,5.8,0.1,8.1,2.4,9.9,"OH","Midwest","East North Central"
"796","Ohio",2018,"April-June",14,11000,13000,1100,8,9000,1800,14,38.8,30.8,1.7,2.7,21.7,1.6,"OH","Midwest","East North Central"
"797","Ohio",2020,"April-June",22,15500,16500,1700,10,9500,3700,22,23.8,12,6.2,5.8,7.3,13.3,"OH","Midwest","East North Central"
"798","Ohio",2020,"October-December",24,21000,21000,1600,8,10,490,2,42.4,12.4,0.9,6.4,2.5,1.7,"OH","Midwest","East North Central"
"799","Ohio",2016,"October-December",8,19500,19500,2100,11,20,140,1,42,18.1,0.8,4.2,11.2,10.9,"OH","Midwest","East North Central"
"800","Ohio",2019,"January-March",17,10500,12500,3500,28,1700,440,4,49.3,9.9,11.1,1.1,6.7,3.1,"OH","Midwest","East North Central"
"801","Ohio",2016,"April-June",6,14000,16500,1700,10,6000,1100,7,10.6,2.2,0.6,18.3,2.9,1.4,"OH","Midwest","East North Central"
"802","Ohio",2017,"July-September",11,23000,23000,1800,8,1100,1800,8,51.5,19.1,4.7,6.7,11.7,7,"OH","Midwest","East North Central"
"803","Ohio",2018,"July-September",15,16000,16000,1300,8,1300,2100,13,58.9,40.9,2.6,1.3,11.9,1.2,"OH","Midwest","East North Central"
"804","Ohio",2018,"January-March",13,12000,14000,4000,29,300,580,4,39.6,10,6.5,3.2,15.8,11.6,"OH","Midwest","East North Central"
"805","Ohio",2020,"January-March",21,15500,20000,5500,28,840,1100,6,17.6,3.6,1.1,0.1,3,13.4,"OH","Midwest","East North Central"
"806","Ohio",2021,"January-March",25,17500,17500,4000,23,120,20,NA,26.6,14.4,2.9,2,8.2,4.9,"OH","Midwest","East North Central"
"807","Oklahoma",2017,"January-March",9,26000,26000,550,2,9500,1600,6,11.9,1,NA,0.1,0.5,0.3,"OK","South","West South Central"
"808","Oklahoma",2018,"April-June",14,15500,15500,1600,10,9000,6500,42,60.2,10.9,9.6,26.7,12.4,0.1,"OK","South","West South Central"
"809","Oklahoma",2017,"April-June",10,25000,25000,200,1,6500,1600,6,23,1.6,11.1,0.3,7.6,0.2,"OK","South","West South Central"
"810","Oklahoma",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OK","South","West South Central"
"811","Oklahoma",2021,"April-June",26,17000,17000,3600,21,4200,190,1,3.1,2.1,NA,NA,7,1,"OK","South","West South Central"
"812","Oklahoma",2020,"July-September",23,7000,8000,1100,14,150,930,12,52.4,8,0.9,1.7,2.4,0.8,"OK","South","West South Central"
"813","Oklahoma",2015,"January-March",1,9500,26000,6000,23,2600,260,1,14.5,10.1,0.5,NA,2.1,2.9,"OK","South","West South Central"
"814","Oklahoma",2015,"July-September",3,19500,22000,230,1,160,190,1,1.6,2.3,0.1,0.1,0.6,0.4,"OK","South","West South Central"
"815","Oklahoma",2020,"January-March",21,19500,19500,700,4,5000,NA,NA,11.4,0.6,0.4,0.5,0.4,0.3,"OK","South","West South Central"
"816","Oklahoma",2018,"July-September",15,2100,2100,370,18,20,10,NA,59.6,51.1,0.1,23.5,17.2,23.4,"OK","South","West South Central"
"817","Oklahoma",2019,"January-March",17,21000,55000,50,NA,20,NA,NA,7.7,0.3,NA,NA,NA,NA,"OK","South","West South Central"
"818","Oklahoma",2015,"April-June",2,25000,27000,2200,8,5500,2200,8,66.1,6.3,NA,0.1,7,1.9,"OK","South","West South Central"
"819","Oklahoma",2019,"October-December",20,6500,37000,2500,7,460,NA,NA,1,0.4,NA,0.4,0.4,0.1,"OK","South","West South Central"
"820","Oklahoma",2020,"October-December",24,7000,28000,300,1,250,NA,NA,2.3,1.1,NA,NA,NA,0.8,"OK","South","West South Central"
"821","Oklahoma",2019,"July-September",19,7500,7500,930,12,130,1100,15,29,1.4,0.1,0.1,4.1,4.4,"OK","South","West South Central"
"822","Oklahoma",2018,"October-December",16,2200,57000,2500,4,60,20,NA,13.1,0.4,NA,NA,NA,0.3,"OK","South","West South Central"
"823","Oklahoma",2021,"January-March",25,28000,28000,2600,9,4100,360,1,7.6,NA,NA,NA,4.2,2,"OK","South","West South Central"
"824","Oklahoma",2017,"July-September",11,4400,4400,510,12,80,270,6,22,23,10,3.8,4.7,2,"OK","South","West South Central"
"825","Oklahoma",2020,"April-June",22,16000,16000,1500,9,6000,3100,19,14.8,3.9,0.4,0.9,18.1,5.1,"OK","South","West South Central"
"826","Oklahoma",2017,"October-December",12,3700,46000,100,NA,40,NA,NA,1,0.5,NA,NA,NA,0.2,"OK","South","West South Central"
"827","Oklahoma",2016,"July-September",7,3700,3700,560,15,30,30,1,7.5,6.5,0.3,0.7,1.4,21.8,"OK","South","West South Central"
"828","Oklahoma",2016,"October-December",8,3100,44000,2700,6,120,30,NA,4.9,0.5,NA,0.1,0.1,0.7,"OK","South","West South Central"
"829","Oklahoma",2016,"January-March",5,6000,6000,2900,48,60,510,9,9.7,2.6,0.1,0.6,2.4,41.5,"OK","South","West South Central"
"830","Oklahoma",2018,"January-March",13,17000,18000,3700,21,890,240,1,24.1,8.5,3.2,0.1,3.1,2,"OK","South","West South Central"
"831","Oklahoma",2015,"October-December",4,5000,10000,650,7,290,60,1,2.8,4.5,0.1,0.1,1.3,2.5,"OK","South","West South Central"
"832","Oklahoma",2016,"April-June",6,12000,13000,310,2,4000,10000,77,51.8,2.8,0.2,1.2,0.6,0.4,"OK","South","West South Central"
"833","Oregon",2017,"October-December",12,94000,94000,10000,11,70,18500,20,50.6,23.3,28,14.2,3.9,1.8,"OR","West","Pacific"
"834","Oregon",2018,"July-September",15,116000,117000,13000,11,3000,49000,42,57.2,2.8,7,45.1,10.7,0.8,"OR","West","Pacific"
"835","Oregon",2020,"July-September",23,102000,124000,12000,10,13000,28000,23,42.4,2.5,3.8,0.5,7.1,2.4,"OR","West","Pacific"
"836","Oregon",2018,"April-June",14,41000,106000,3400,3,23000,24000,23,45.9,3.5,8.1,6.6,15.5,0.2,"OR","West","Pacific"
"837","Oregon",2019,"January-March",17,89000,95000,7500,8,8000,1800,2,18,0.1,0.2,0.2,2.7,0.5,"OR","West","Pacific"
"838","Oregon",2017,"July-September",11,94000,101000,13500,13,7500,28000,28,54.4,10.6,11.3,13.2,6.4,1.8,"OR","West","Pacific"
"839","Oregon",2018,"January-March",13,81000,89000,4100,5,17000,3900,4,36,0.7,1.2,6.7,3.7,1,"OR","West","Pacific"
"840","Oregon",2021,"January-March",25,76000,79000,3100,4,2600,610,1,12.9,10.7,1.4,NA,1.2,0.6,"OR","West","Pacific"
"841","Oregon",2018,"October-December",16,89000,101000,13000,13,10500,12000,12,44.1,4.6,16,14.8,0.9,0.2,"OR","West","Pacific"
"842","Oregon",2016,"July-September",7,107000,112000,7500,7,2900,4300,4,52.9,18.5,12.5,9.6,5.1,1.5,"OR","West","Pacific"
"843","Oregon",2021,"April-June",26,80000,84000,3300,4,25000,19500,23,17.2,8.3,6.2,10.1,6.5,1.8,"OR","West","Pacific"
"844","Oregon",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OR","West","Pacific"
"845","Oregon",2016,"April-June",6,77000,132000,4300,3,19000,16000,12,52.7,14.5,9.9,2.6,16.7,6,"OR","West","Pacific"
"846","Oregon",2020,"October-December",24,122000,123000,15500,13,7000,2600,2,28.5,4.6,3.7,1.6,3.8,3.9,"OR","West","Pacific"
"847","Oregon",2019,"July-September",19,83000,118000,8000,7,6000,21000,18,35.4,12.8,19.8,15.1,16.6,0.4,"OR","West","Pacific"
"848","Oregon",2016,"October-December",8,98000,124000,9500,8,1500,1000,1,25.5,2.8,13,2.8,2.6,1.3,"OR","West","Pacific"
"849","Oregon",2020,"January-March",21,97000,108000,4800,4,9000,1700,2,24.4,10.4,10.8,14.5,1.3,0.3,"OR","West","Pacific"
"850","Oregon",2015,"July-September",3,68000,1e+05,8500,9,8000,21000,21,56,20.8,5.2,3.1,4.8,3.8,"OR","West","Pacific"
"851","Oregon",2020,"April-June",22,89000,95000,2500,3,10500,19000,20,28,1.7,7.5,2.2,5.9,0.7,"OR","West","Pacific"
"852","Oregon",2015,"October-December",4,1e+05,114000,8500,8,200,1400,1,16.4,1.3,1.5,1.5,1.7,1.5,"OR","West","Pacific"
"853","Oregon",2019,"October-December",20,115000,130000,15000,12,650,2000,2,35.8,2.1,4.7,1.8,16.6,16,"OR","West","Pacific"
"854","Oregon",2016,"January-March",5,70000,92000,2800,3,3800,1800,2,20.9,15,5.3,NA,2.4,0.3,"OR","West","Pacific"
"855","Oregon",2015,"April-June",2,82000,95000,5500,6,14500,9500,10,39.3,20.9,13.2,16,5.8,0.4,"OR","West","Pacific"
"856","Oregon",2017,"January-March",9,71000,90000,8000,9,7500,1400,2,28.7,8.5,10.1,9.1,15.4,8.5,"OR","West","Pacific"
"857","Oregon",2017,"April-June",10,84000,108000,5000,5,18000,24000,22,32.7,9,10.2,3.6,14.8,9.6,"OR","West","Pacific"
"858","Oregon",2015,"January-March",1,77000,87000,6500,8,4300,2400,3,20.2,2,0.4,0.6,1.6,1.1,"OR","West","Pacific"
"859","Other States",2015,"January-March",1,3410,8990,2080,23,870,150,2,0.8,0.1,NA,0.1,0.9,NA,NA,NA,NA
"860","Other States",2020,"April-June",22,6500,7440,250,3,1270,1500,20,16.8,1.1,0.7,NA,0.3,0.3,NA,NA,NA
"861","Other States",2017,"April-June",10,5530,7040,150,2,870,840,12,6.8,0.4,0.3,NA,4,0.6,NA,NA,NA
"862","Other States",2015,"July-September",3,12180,12280,900,7,1050,700,6,8.8,0.2,NA,0.4,0.7,0.2,NA,NA,NA
"863","Other States",2016,"April-June",6,7970,15530,1070,7,3270,270,2,7.6,0.2,NA,0.8,0.6,5.4,NA,NA,NA
"864","Other States",2016,"July-September",7,11880,11890,1920,16,1690,430,4,7.8,1.6,0.5,NA,2.3,9.8,NA,NA,NA
"865","Other States",2018,"October-December",16,8370,8670,1150,13,20,500,6,12.7,0.2,0.2,5.4,1.5,5.4,NA,NA,NA
"866","Other States",2015,"October-December",4,11360,12560,1630,13,100,50,NA,8.2,NA,NA,NA,NA,8,NA,NA,NA
"867","Other States",2016,"October-December",8,6360,6460,580,9,20,NA,NA,24.1,9.3,9.3,9.6,2.3,1.4,NA,NA,NA
"868","Other States",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","Other States",2017,"July-September",11,8100,10000,1070,11,380,650,7,51.1,4.7,2.3,6.7,1.2,1.3,NA,NA,NA
"870","Other States",2015,"April-June",2,8600,11200,1940,17,4140,1960,18,36.3,9.1,NA,NA,0.1,NA,NA,NA,NA
"871","Other States",2017,"October-December",12,6070,6970,360,5,150,240,3,11.5,1.7,3,2.2,1,2.4,NA,NA,NA
"872","Other States",2020,"October-December",24,10640,10740,2470,23,80,1300,12,44.5,1.1,NA,NA,12.5,7.4,NA,NA,NA
"873","Other States",2021,"April-June",26,5970,8410,140,2,2890,3100,37,60.3,NA,NA,4.8,5.9,5,NA,NA,NA
"874","Other States",2016,"January-March",5,7290,7890,900,11,60,10,NA,0.1,NA,NA,NA,13.3,NA,NA,NA,NA
"875","Other States",2019,"July-September",19,13660,13900,2080,15,320,900,6,11.3,4.5,4.2,7.7,1.4,0.1,NA,NA,NA
"876","Other States",2019,"October-December",20,11010,11510,1340,12,280,NA,NA,13.6,2.3,0.3,0.3,32.4,0.9,NA,NA,NA
"877","Other States",2018,"January-March",13,3720,6520,1870,29,160,40,1,22.2,0.5,0.2,NA,2,1.2,NA,NA,NA
"878","Other States",2018,"July-September",15,6490,9990,890,9,480,440,4,22.8,2.4,1.3,2.9,4.9,0.7,NA,NA,NA
"879","Other States",2018,"April-June",14,4260,7660,260,3,1880,930,12,19.7,0.9,1,NA,3.9,0.3,NA,NA,NA
"880","Other States",2020,"July-September",23,10630,11630,2080,18,2230,700,6,76.4,7.1,NA,6.3,14.1,NA,NA,NA,NA
"881","Other States",2020,"January-March",21,7800,8200,440,5,160,20,NA,5.5,NA,NA,NA,0.7,0.4,NA,NA,NA
"882","Other States",2017,"January-March",9,6190,6490,1540,24,130,50,1,3.4,0.8,6.6,2.6,1.8,2.5,NA,NA,NA
"883","Other States",2019,"January-March",17,6070,6070,590,10,70,30,NA,6.9,1.8,0.3,NA,2.1,1.6,NA,NA,NA
"884","Other States",2021,"January-March",25,6640,6640,540,8,600,70,1,19.4,1.2,4.1,NA,6.8,1.1,NA,NA,NA
"885","Pennsylvania",2021,"January-March",25,20000,21000,5500,26,4100,40,NA,18.1,11.6,NA,NA,6.8,8.2,"PA","Northeast","Middle Atlantic"
"886","Pennsylvania",2018,"January-March",13,14500,14500,1500,10,1600,670,5,34.4,5.6,3.3,9.3,5.9,9.9,"PA","Northeast","Middle Atlantic"
"887","Pennsylvania",2018,"April-June",14,15500,19500,1100,6,6000,1600,8,31.3,16.2,2.2,2.1,1.6,1.9,"PA","Northeast","Middle Atlantic"
"888","Pennsylvania",2018,"July-September",15,20000,21000,860,4,2900,2300,11,23.5,8.1,1.9,1.6,1.7,2.6,"PA","Northeast","Middle Atlantic"
"889","Pennsylvania",2020,"January-March",21,18500,24000,1000,4,1100,320,1,15.5,3.9,2.8,1.8,2.7,3.2,"PA","Northeast","Middle Atlantic"
"890","Pennsylvania",2020,"April-June",22,24000,27000,1000,4,6000,1700,6,27.3,2.7,1.4,0.3,3.4,1.3,"PA","Northeast","Middle Atlantic"
"891","Pennsylvania",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PA","Northeast","Middle Atlantic"
"892","Pennsylvania",2021,"April-June",26,20000,23000,2100,9,7000,2800,12,21.8,5.1,1.3,2.7,1.2,0.5,"PA","Northeast","Middle Atlantic"
"893","Pennsylvania",2020,"July-September",23,27000,27000,2200,8,2500,1200,4,32.2,12.3,1.2,1.6,5.5,2.3,"PA","Northeast","Middle Atlantic"
"894","Pennsylvania",2016,"April-June",6,11000,14000,1300,9,6500,1100,8,18.7,3.9,2.4,3.6,4.6,0.9,"PA","Northeast","Middle Atlantic"
"895","Pennsylvania",2020,"October-December",24,23000,25000,1900,8,580,440,2,28.1,3.9,1.3,1.9,1.8,2.6,"PA","Northeast","Middle Atlantic"
"896","Pennsylvania",2019,"January-March",17,15000,15000,2900,19,370,320,2,15.3,4.6,3.7,4,7.5,9.5,"PA","Northeast","Middle Atlantic"
"897","Pennsylvania",2018,"October-December",16,21000,21000,4000,19,270,1500,7,26.9,10.7,6.7,13,7.8,5.4,"PA","Northeast","Middle Atlantic"
"898","Pennsylvania",2016,"July-September",7,19000,22000,1300,6,680,780,4,27.3,7.7,1.6,4.3,2.8,1.2,"PA","Northeast","Middle Atlantic"
"899","Pennsylvania",2015,"July-September",3,25000,25000,1800,7,1800,2400,10,45.1,11.3,3.7,5.1,7.2,0.8,"PA","Northeast","Middle Atlantic"
"900","Pennsylvania",2015,"October-December",4,22000,23000,2500,11,1300,6500,28,32.2,4.3,1,0.3,0.8,1,"PA","Northeast","Middle Atlantic"
"901","Pennsylvania",2019,"July-September",19,19000,20000,980,5,1800,1900,10,23.4,8.8,1.8,5,1.5,5.6,"PA","Northeast","Middle Atlantic"
"902","Pennsylvania",2017,"July-September",11,18500,18500,1500,8,6000,1600,9,41.4,5.7,2.7,3.7,2.2,0.9,"PA","Northeast","Middle Atlantic"
"903","Pennsylvania",2015,"April-June",2,15500,19000,1600,8,8500,2600,14,11.4,5.8,2.6,1.6,6.7,2.1,"PA","Northeast","Middle Atlantic"
"904","Pennsylvania",2017,"April-June",10,15000,16500,510,3,7000,2200,13,13.9,1,0.8,1.4,2.4,1.6,"PA","Northeast","Middle Atlantic"
"905","Pennsylvania",2019,"October-December",20,21000,21000,3800,18,1600,1100,5,33.2,4.6,1,3.2,2.3,2.9,"PA","Northeast","Middle Atlantic"
"906","Pennsylvania",2015,"January-March",1,14000,21000,6500,31,360,NA,NA,28.1,6.3,1.9,1.9,17.8,6.3,"PA","Northeast","Middle Atlantic"
"907","Pennsylvania",2017,"January-March",9,17000,18000,4200,23,810,410,2,21,2.4,0.8,2.9,3.6,7.3,"PA","Northeast","Middle Atlantic"
"908","Pennsylvania",2017,"October-December",12,24000,24000,5500,23,2500,1100,5,44.7,5.4,1,6.9,2.9,2.3,"PA","Northeast","Middle Atlantic"
"909","Pennsylvania",2016,"January-March",5,12500,12500,2900,23,220,340,3,44.8,4.3,0.3,3.8,5.5,4.6,"PA","Northeast","Middle Atlantic"
"910","Pennsylvania",2016,"October-December",8,21000,21000,3100,15,120,180,1,18.7,2.6,1,2.8,4.9,3.1,"PA","Northeast","Middle Atlantic"
"911","South Carolina",2016,"October-December",8,12000,17000,1300,8,760,370,2,29,27.1,23.3,24.6,25.9,1.9,"SC","South","South Atlantic"
"912","South Carolina",2015,"October-December",4,10000,17500,2200,13,640,1000,6,14.2,2.9,0.4,1.7,5.8,NA,"SC","South","South Atlantic"
"913","South Carolina",2016,"January-March",5,16500,16500,3400,21,2100,1800,11,11,2.3,0.6,2.1,5.1,4.9,"SC","South","South Atlantic"
"914","South Carolina",2017,"October-December",12,12500,15000,2000,13,1300,750,5,31.6,19.4,14.6,0.2,1.9,1.9,"SC","South","South Atlantic"
"915","South Carolina",2016,"April-June",6,12500,13500,1300,10,2200,410,3,51.3,36.6,1,35.8,14.3,1.3,"SC","South","South Atlantic"
"916","South Carolina",2017,"April-June",10,20000,20000,870,4,1900,3700,19,23.9,21.3,14.7,17.9,4.1,0.3,"SC","South","South Atlantic"
"917","South Carolina",2018,"January-March",13,13500,14500,1800,12,1900,2800,19,29.3,15.5,0.7,2.6,13.5,3,"SC","South","South Atlantic"
"918","South Carolina",2020,"January-March",21,13000,16500,800,5,3500,1100,7,15.5,11.5,9.6,0.3,6.4,5.4,"SC","South","South Atlantic"
"919","South Carolina",2017,"January-March",9,17000,17500,1600,9,4700,970,6,12.6,5.3,0.4,1.1,2.7,1.8,"SC","South","South Atlantic"
"920","South Carolina",2016,"July-September",7,13000,13500,920,7,990,50,NA,20.4,18.8,0.1,2.6,2.6,1.9,"SC","South","South Atlantic"
"921","South Carolina",2018,"April-June",14,14000,14000,1300,9,2400,4000,29,14.3,3.4,0.7,1.6,9.8,2.9,"SC","South","South Atlantic"
"922","South Carolina",2020,"July-September",23,12000,13500,1800,13,1200,2200,16,27.1,28.9,NA,6.2,1.5,0.9,"SC","South","South Atlantic"
"923","South Carolina",2021,"January-March",25,15500,18500,1200,6,930,190,1,48.5,10.1,NA,3.2,4.1,0.9,"SC","South","South Atlantic"
"924","South Carolina",2015,"July-September",3,12000,12000,2000,17,880,580,5,58.4,31,18.3,14.7,3.9,3,"SC","South","South Atlantic"
"925","South Carolina",2018,"July-September",15,9500,11500,1400,12,670,1100,10,76.8,53.4,0.7,32.4,7.6,0.9,"SC","South","South Atlantic"
"926","South Carolina",2017,"July-September",11,14500,14500,1700,12,640,440,3,26.4,11.8,0.2,3,5.2,0.8,"SC","South","South Atlantic"
"927","South Carolina",2019,"January-March",17,12000,13000,690,5,2000,340,3,18.5,14.5,NA,1.7,12.4,1,"SC","South","South Atlantic"
"928","South Carolina",2019,"October-December",20,12500,13500,1900,14,1400,430,3,56.7,18.4,1.7,3.5,13.1,6.3,"SC","South","South Atlantic"
"929","South Carolina",2015,"April-June",2,17500,18500,950,5,1100,2000,11,29.9,5.4,0.5,1.4,3.7,0.7,"SC","South","South Atlantic"
"930","South Carolina",2019,"July-September",19,14500,14500,2200,15,2000,1400,10,44.9,11.6,0.6,16.2,19.6,3.7,"SC","South","South Atlantic"
"931","South Carolina",2020,"April-June",22,19500,20000,1700,9,2700,2500,13,27.4,5.8,0.5,NA,5.3,0.4,"SC","South","South Atlantic"
"932","South Carolina",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SC","South","South Atlantic"
"933","South Carolina",2018,"October-December",16,10000,12500,1500,12,770,790,6,32.2,16.1,0.3,1.4,1.3,5.5,"SC","South","South Atlantic"
"934","South Carolina",2020,"October-December",24,11500,18500,2600,14,270,210,1,22.9,4.2,NA,1.3,2.7,3.8,"SC","South","South Atlantic"
"935","South Carolina",2015,"January-March",1,17000,17500,2700,15,2700,1400,8,10.5,2.3,0.2,0.3,3.6,2.9,"SC","South","South Atlantic"
"936","South Carolina",2021,"April-June",26,18500,19500,1800,9,4100,5000,26,50.1,43.8,2.3,NA,9.4,5.1,"SC","South","South Atlantic"
"937","South Dakota",2016,"July-September",7,178000,191000,25000,13,4200,9500,5,48.8,19.5,14.2,22.7,4.6,2.8,"SD","Midwest","West North Central"
"938","South Dakota",2015,"January-March",1,50000,97000,4600,5,8500,2800,3,1.2,0.9,0.3,0.5,1.2,1.8,"SD","Midwest","West North Central"
"939","South Dakota",2016,"April-June",6,51000,182000,11000,6,15000,13000,7,32.4,6.6,1.7,5.1,15.4,0.1,"SD","Midwest","West North Central"
"940","South Dakota",2017,"April-June",10,34000,152000,6000,4,10000,20000,13,20.9,1.4,1.3,9.7,6.2,3.6,"SD","Midwest","West North Central"
"941","South Dakota",2016,"January-March",5,30000,91000,770,1,30,NA,NA,0.2,NA,NA,NA,0.4,0.3,"SD","Midwest","West North Central"
"942","South Dakota",2015,"April-June",2,1e+05,290000,21000,7,27000,23000,8,9.8,11.1,1.8,2,1.4,1.5,"SD","Midwest","West North Central"
"943","South Dakota",2016,"October-December",8,146000,146000,11000,8,NA,2400,2,48.9,5.3,0.3,6,1,0.3,"SD","Midwest","West North Central"
"944","South Dakota",2018,"April-June",14,10500,161000,12000,7,21000,65000,40,53.3,42.2,7.7,4,39.4,NA,"SD","Midwest","West North Central"
"945","South Dakota",2015,"October-December",4,194000,205000,9000,4,2400,NA,NA,16.8,3,1.9,7.1,2.4,4.1,"SD","Midwest","West North Central"
"946","South Dakota",2019,"January-March",17,18500,18500,1100,6,NA,NA,NA,0.8,NA,NA,2.5,0.8,2.2,"SD","Midwest","West North Central"
"947","South Dakota",2015,"July-September",3,295000,295000,53000,18,2100,13000,4,22,7.3,2,7.1,1.9,5.7,"SD","Midwest","West North Central"
"948","South Dakota",2018,"January-March",13,23000,29000,390,1,250,90,NA,4.4,0.1,NA,NA,0.5,0.1,"SD","Midwest","West North Central"
"949","South Dakota",2017,"October-December",12,111000,111000,6500,6,NA,NA,NA,17.3,0.1,4.1,4.4,7.5,2.7,"SD","Midwest","West North Central"
"950","South Dakota",2020,"October-December",24,197000,197000,16000,8,1000,150,NA,22.6,1.4,6.5,4.5,NA,1.8,"SD","Midwest","West North Central"
"951","South Dakota",2021,"January-March",25,28000,34000,450,1,NA,NA,NA,8.6,NA,NA,NA,NA,0.8,"SD","Midwest","West North Central"
