"","state","year","months","period","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","stressor","stress_pct","State.Code","Region","Division"
"236","Arizona",2019,"October-December",20,34000,36000,7000,19,300,300,1,"Other pests/parasites",1.5,"AZ","West","Mountain"
"237","Arizona",2015,"October-December",4,36000,39000,12000,31,3000,16000,41,"Other",0.5,"AZ","West","Mountain"
"238","Arizona",2019,"January-March",17,22000,22000,2500,11,430,90,NA,"Other pests/parasites",7.9,"AZ","West","Mountain"
"239","Arizona",2015,"July-September",3,40000,40000,6000,15,4300,15500,39,"Unknown",5.1,"AZ","West","Mountain"
"240","Arizona",2017,"January-March",9,31000,32000,6000,19,2900,NA,NA,"Pesticides",1.7,"AZ","West","Mountain"
"241","Arizona",2017,"January-March",9,31000,32000,6000,19,2900,NA,NA,"Other",6.5,"AZ","West","Mountain"
"242","Arizona",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Other pests/parasites",NA,"AZ","West","Mountain"
"243","Arizona",2015,"April-June",2,33000,33000,5500,17,19500,7000,21,"Unknown",0.3,"AZ","West","Mountain"
"244","Arizona",2018,"October-December",16,26000,27000,5000,19,2200,330,1,"Disesases",3.1,"AZ","West","Mountain"
"245","Arizona",2021,"April-June",26,26000,26000,4200,16,8500,7500,29,"Disesases",3.6,"AZ","West","Mountain"
"246","Arizona",2018,"April-June",14,18500,19500,2600,13,12000,2100,11,"Other pests/parasites",7.3,"AZ","West","Mountain"
"247","Arizona",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,"AZ","West","Mountain"
"248","Arizona",2018,"April-June",14,18500,19500,2600,13,12000,2100,11,"Pesticides",0.8,"AZ","West","Mountain"
"249","Arizona",2020,"April-June",22,26000,26000,1300,5,14000,4700,18,"Disesases",NA,"AZ","West","Mountain"
"250","Arizona",2016,"October-December",8,29000,31000,6500,21,4600,3100,10,"Varroa mites",98.8,"AZ","West","Mountain"
"251","Arizona",2017,"October-December",12,27000,30000,6500,22,1300,1100,4,"Other",4.1,"AZ","West","Mountain"
"252","Arizona",2017,"October-December",12,27000,30000,6500,22,1300,1100,4,"Unknown",0.1,"AZ","West","Mountain"
"253","Arizona",2019,"January-March",17,22000,22000,2500,11,430,90,NA,"Disesases",6.5,"AZ","West","Mountain"
"254","Arizona",2015,"January-March",1,35000,35000,4600,13,3400,2100,6,"Unknown",3.1,"AZ","West","Mountain"
"255","Arizona",2020,"January-March",21,29000,32000,6500,20,150,120,NA,"Unknown",9,"AZ","West","Mountain"
"256","Arizona",2019,"October-December",20,34000,36000,7000,19,300,300,1,"Other",4,"AZ","West","Mountain"
"257","Arizona",2021,"April-June",26,26000,26000,4200,16,8500,7500,29,"Varroa mites",6.4,"AZ","West","Mountain"
"258","Arizona",2018,"July-September",15,31000,31000,8000,26,3200,3100,10,"Varroa mites",52.5,"AZ","West","Mountain"
"259","Arizona",2020,"October-December",24,25000,27000,4000,15,5500,600,2,"Varroa mites",22.5,"AZ","West","Mountain"
"260","Arizona",2019,"July-September",19,26000,30000,2000,7,5500,3800,13,"Unknown",0.6,"AZ","West","Mountain"
"261","Arizona",2021,"January-March",25,29000,29000,7000,24,3500,180,1,"Unknown",4.2,"AZ","West","Mountain"
"262","Arizona",2017,"October-December",12,27000,30000,6500,22,1300,1100,4,"Disesases",2.3,"AZ","West","Mountain"
"263","Arizona",2020,"April-June",22,26000,26000,1300,5,14000,4700,18,"Pesticides",4.2,"AZ","West","Mountain"
"264","Arizona",2020,"April-June",22,26000,26000,1300,5,14000,4700,18,"Other",5.5,"AZ","West","Mountain"
"265","Arizona",2019,"July-September",19,26000,30000,2000,7,5500,3800,13,"Other pests/parasites",9.9,"AZ","West","Mountain"
"266","Arizona",2018,"April-June",14,18500,19500,2600,13,12000,2100,11,"Unknown",3.7,"AZ","West","Mountain"
"267","Arizona",2019,"January-March",17,22000,22000,2500,11,430,90,NA,"Pesticides",16.2,"AZ","West","Mountain"
"268","Arizona",2017,"January-March",9,31000,32000,6000,19,2900,NA,NA,"Varroa mites",35.6,"AZ","West","Mountain"
"269","Arizona",2020,"April-June",22,26000,26000,1300,5,14000,4700,18,"Unknown",0.6,"AZ","West","Mountain"
"270","Arizona",2019,"October-December",20,34000,36000,7000,19,300,300,1,"Unknown",2.9,"AZ","West","Mountain"
"271","Arizona",2019,"January-March",17,22000,22000,2500,11,430,90,NA,"Other",8.4,"AZ","West","Mountain"
"272","Arizona",2019,"January-March",17,22000,22000,2500,11,430,90,NA,"Unknown",0.2,"AZ","West","Mountain"
"273","Arizona",2017,"April-June",10,22000,22000,2600,12,12500,3000,14,"Disesases",19.4,"AZ","West","Mountain"
"274","Arizona",2018,"July-September",15,31000,31000,8000,26,3200,3100,10,"Pesticides",3.8,"AZ","West","Mountain"
"275","Arizona",2020,"July-September",23,28000,30000,8000,27,2600,1800,6,"Pesticides",1.7,"AZ","West","Mountain"
"276","Arizona",2017,"April-June",10,22000,22000,2600,12,12500,3000,14,"Varroa mites",57.8,"AZ","West","Mountain"
"277","Arizona",2020,"July-September",23,28000,30000,8000,27,2600,1800,6,"Other",9.3,"AZ","West","Mountain"
"278","Arizona",2017,"January-March",9,31000,32000,6000,19,2900,NA,NA,"Disesases",3.8,"AZ","West","Mountain"
"279","Arizona",2019,"October-December",20,34000,36000,7000,19,300,300,1,"Disesases",0.4,"AZ","West","Mountain"
"280","Arizona",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Varroa mites",NA,"AZ","West","Mountain"
"281","Arizona",2021,"April-June",26,26000,26000,4200,16,8500,7500,29,"Other pests/parasites",NA,"AZ","West","Mountain"
"282","Arizona",2019,"October-December",20,34000,36000,7000,19,300,300,1,"Varroa mites",53.9,"AZ","West","Mountain"
"283","Arizona",2019,"July-September",19,26000,30000,2000,7,5500,3800,13,"Pesticides",11.4,"AZ","West","Mountain"
"284","Arizona",2019,"October-December",20,34000,36000,7000,19,300,300,1,"Pesticides",23.3,"AZ","West","Mountain"
"285","Arizona",2020,"January-March",21,29000,32000,6500,20,150,120,NA,"Pesticides",NA,"AZ","West","Mountain"
"286","Arizona",2019,"July-September",19,26000,30000,2000,7,5500,3800,13,"Other",13.2,"AZ","West","Mountain"
"287","Arizona",2018,"July-September",15,31000,31000,8000,26,3200,3100,10,"Disesases",4.5,"AZ","West","Mountain"
"288","Arizona",2018,"January-March",13,25000,26000,6000,23,810,230,1,"Other",7.9,"AZ","West","Mountain"
"289","Arizona",2019,"July-September",19,26000,30000,2000,7,5500,3800,13,"Varroa mites",29,"AZ","West","Mountain"
"290","Arizona",2017,"July-September",11,26000,26000,4100,16,5000,3200,12,"Varroa mites",19.8,"AZ","West","Mountain"
"291","Arizona",2020,"July-September",23,28000,30000,8000,27,2600,1800,6,"Unknown",12.2,"AZ","West","Mountain"
"292","Arizona",2017,"July-September",11,26000,26000,4100,16,5000,3200,12,"Pesticides",1.1,"AZ","West","Mountain"
"293","Arizona",2020,"October-December",24,25000,27000,4000,15,5500,600,2,"Disesases",NA,"AZ","West","Mountain"
"294","Arizona",2017,"January-March",9,31000,32000,6000,19,2900,NA,NA,"Other pests/parasites",2.1,"AZ","West","Mountain"
"295","Arizona",2018,"January-March",13,25000,26000,6000,23,810,230,1,"Unknown",4.2,"AZ","West","Mountain"
"296","Arizona",2019,"July-September",19,26000,30000,2000,7,5500,3800,13,"Disesases",2.7,"AZ","West","Mountain"
"297","Arizona",2020,"October-December",24,25000,27000,4000,15,5500,600,2,"Unknown",18.3,"AZ","West","Mountain"
"298","Arizona",2018,"October-December",16,26000,27000,5000,19,2200,330,1,"Pesticides",NA,"AZ","West","Mountain"
"299","Arizona",2020,"April-June",22,26000,26000,1300,5,14000,4700,18,"Varroa mites",22.1,"AZ","West","Mountain"
"300","Arizona",2017,"April-June",10,22000,22000,2600,12,12500,3000,14,"Other pests/parasites",15.6,"AZ","West","Mountain"
"301","Arizona",2020,"October-December",24,25000,27000,4000,15,5500,600,2,"Other",2.3,"AZ","West","Mountain"
"302","Arizona",2017,"July-September",11,26000,26000,4100,16,5000,3200,12,"Disesases",0.5,"AZ","West","Mountain"
"303","Arizona",2020,"January-March",21,29000,32000,6500,20,150,120,NA,"Other",10.1,"AZ","West","Mountain"
"304","Arizona",2020,"April-June",22,26000,26000,1300,5,14000,4700,18,"Other pests/parasites",NA,"AZ","West","Mountain"
"305","Arizona",2018,"October-December",16,26000,27000,5000,19,2200,330,1,"Unknown",3,"AZ","West","Mountain"
"306","Arizona",2018,"July-September",15,31000,31000,8000,26,3200,3100,10,"Unknown",27.6,"AZ","West","Mountain"
"307","Arizona",2018,"April-June",14,18500,19500,2600,13,12000,2100,11,"Other",14.5,"AZ","West","Mountain"
"308","Arizona",2018,"July-September",15,31000,31000,8000,26,3200,3100,10,"Other",15,"AZ","West","Mountain"
"309","Arizona",2018,"October-December",16,26000,27000,5000,19,2200,330,1,"Other",7.1,"AZ","West","Mountain"
"310","Arizona",2021,"April-June",26,26000,26000,4200,16,8500,7500,29,"Unknown",6.9,"AZ","West","Mountain"
"311","Arizona",2017,"October-December",12,27000,30000,6500,22,1300,1100,4,"Pesticides",1.6,"AZ","West","Mountain"
"312","Arizona",2020,"October-December",24,25000,27000,4000,15,5500,600,2,"Pesticides",4.5,"AZ","West","Mountain"
"313","Arkansas",2016,"April-June",6,24000,24000,3400,14,12000,1600,7,"Unknown",1.6,"AR","South","West South Central"
"314","Arkansas",2016,"October-December",8,28000,28000,2500,9,20,10,NA,"Unknown",3.3,"AR","South","West South Central"
"315","Arkansas",2017,"April-June",10,17000,17000,1900,11,5000,1300,8,"Unknown",3.1,"AR","South","West South Central"
"316","Arkansas",2017,"January-March",9,18000,20000,3500,18,430,190,1,"Other",3.6,"AR","South","West South Central"
"317","Arkansas",2017,"January-March",9,18000,20000,3500,18,430,190,1,"Unknown",0.6,"AR","South","West South Central"
"318","Arkansas",2016,"July-September",7,32000,32000,1500,5,270,60,NA,"Other",2.7,"AR","South","West South Central"
"319","Arkansas",2016,"October-December",8,28000,28000,2500,9,20,10,NA,"Other",1.1,"AR","South","West South Central"
"320","Arkansas",2016,"April-June",6,24000,24000,3400,14,12000,1600,7,"Other",3.4,"AR","South","West South Central"
"321","Arkansas",2016,"April-June",6,24000,24000,3400,14,12000,1600,7,"Varroa mites",84.9,"AR","South","West South Central"
"322","Arkansas",2016,"October-December",8,28000,28000,2500,9,20,10,NA,"Pesticides",1.3,"AR","South","West South Central"
"323","Arkansas",2017,"April-June",10,17000,17000,1900,11,5000,1300,8,"Other",3.4,"AR","South","West South Central"
"324","Arkansas",2017,"July-September",11,29000,29000,6000,21,4400,410,1,"Pesticides",17,"AR","South","West South Central"
"325","Arkansas",2017,"April-June",10,17000,17000,1900,11,5000,1300,8,"Varroa mites",24.5,"AR","South","West South Central"
"326","Arkansas",2016,"July-September",7,32000,32000,1500,5,270,60,NA,"Other pests/parasites",9,"AR","South","West South Central"
"327","Arkansas",2016,"July-September",7,32000,32000,1500,5,270,60,NA,"Disesases",0.4,"AR","South","West South Central"
"328","Arkansas",2016,"July-September",7,32000,32000,1500,5,270,60,NA,"Varroa mites",80.7,"AR","South","West South Central"
"329","Arkansas",2017,"January-March",9,18000,20000,3500,18,430,190,1,"Pesticides",0.3,"AR","South","West South Central"
"330","Arkansas",2016,"October-December",8,28000,28000,2500,9,20,10,NA,"Varroa mites",21.1,"AR","South","West South Central"
"331","Arkansas",2016,"October-December",8,28000,28000,2500,9,20,10,NA,"Other pests/parasites",4.8,"AR","South","West South Central"
"332","Arkansas",2017,"July-September",11,29000,29000,6000,21,4400,410,1,"Disesases",NA,"AR","South","West South Central"
"333","Arkansas",2018,"April-June",14,11500,11500,1500,13,14000,1900,17,"Unknown",16.6,"AR","South","West South Central"
"334","Arkansas",2017,"July-September",11,29000,29000,6000,21,4400,410,1,"Unknown",2.3,"AR","South","West South Central"
"335","Arkansas",2016,"April-June",6,24000,24000,3400,14,12000,1600,7,"Other pests/parasites",8.5,"AR","South","West South Central"
"336","Arkansas",2016,"October-December",8,28000,28000,2500,9,20,10,NA,"Disesases",NA,"AR","South","West South Central"
"337","Arkansas",2017,"April-June",10,17000,17000,1900,11,5000,1300,8,"Pesticides",4.9,"AR","South","West South Central"
"338","Arkansas",2017,"July-September",11,29000,29000,6000,21,4400,410,1,"Other pests/parasites",9.1,"AR","South","West South Central"
"339","Arkansas",2017,"October-December",12,25000,25000,7500,30,2500,440,2,"Other",24.1,"AR","South","West South Central"
"340","Arkansas",2017,"April-June",10,17000,17000,1900,11,5000,1300,8,"Disesases",2.4,"AR","South","West South Central"
"341","Arkansas",2016,"January-March",5,27000,27000,5000,19,4700,2200,8,"Other pests/parasites",7,"AR","South","West South Central"
"342","Arkansas",2015,"April-June",2,13500,13500,1900,14,11500,5500,41,"Unknown",9.3,"AR","South","West South Central"
"343","Arkansas",2017,"July-September",11,29000,29000,6000,21,4400,410,1,"Other",9.3,"AR","South","West South Central"
"344","Arkansas",2016,"January-March",5,27000,27000,5000,19,4700,2200,8,"Varroa mites",57.5,"AR","South","West South Central"
"345","Arkansas",2017,"January-March",9,18000,20000,3500,18,430,190,1,"Other pests/parasites",13.8,"AR","South","West South Central"
"346","Arkansas",2017,"July-September",11,29000,29000,6000,21,4400,410,1,"Varroa mites",61.4,"AR","South","West South Central"
"347","Arkansas",2018,"July-September",15,29000,29000,2300,8,2600,840,3,"Pesticides",17.6,"AR","South","West South Central"
"348","Arkansas",2017,"January-March",9,18000,20000,3500,18,430,190,1,"Varroa mites",23.7,"AR","South","West South Central"
"349","Arkansas",2017,"October-December",12,25000,25000,7500,30,2500,440,2,"Disesases",26.6,"AR","South","West South Central"
"350","Arkansas",2017,"January-March",9,18000,20000,3500,18,430,190,1,"Disesases",NA,"AR","South","West South Central"
"351","Arkansas",2017,"October-December",12,25000,25000,7500,30,2500,440,2,"Pesticides",31,"AR","South","West South Central"
"352","Arkansas",2015,"January-March",1,13000,14000,1500,11,1200,90,1,"Unknown",1,"AR","South","West South Central"
"353","Arkansas",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Varroa mites",NA,"AR","South","West South Central"
"354","Arkansas",2015,"April-June",2,13500,13500,1900,14,11500,5500,41,"Pesticides",22.6,"AR","South","West South Central"
"355","Arkansas",2016,"April-June",6,24000,24000,3400,14,12000,1600,7,"Pesticides",0.1,"AR","South","West South Central"
"356","Arkansas",2016,"January-March",5,27000,27000,5000,19,4700,2200,8,"Unknown",8.1,"AR","South","West South Central"
"357","Arkansas",2017,"April-June",10,17000,17000,1900,11,5000,1300,8,"Other pests/parasites",12.2,"AR","South","West South Central"
"358","Arkansas",2018,"January-March",13,22000,22000,7500,34,540,810,4,"Unknown",13.9,"AR","South","West South Central"
"359","Arkansas",2015,"October-December",4,23000,27000,2400,9,1900,NA,NA,"Pesticides",8.2,"AR","South","West South Central"
"360","Arkansas",2019,"April-June",18,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,"AR","South","West South Central"
"361","Arkansas",2018,"January-March",13,22000,22000,7500,34,540,810,4,"Other",4.6,"AR","South","West South Central"
"362","Arkansas",2017,"October-December",12,25000,25000,7500,30,2500,440,2,"Other pests/parasites",29.2,"AR","South","West South Central"
"363","Arkansas",2018,"April-June",14,11500,11500,1500,13,14000,1900,17,"Other",11.4,"AR","South","West South Central"
"364","Arkansas",2015,"April-June",2,13500,13500,1900,14,11500,5500,41,"Other",27.4,"AR","South","West South Central"
"365","Arkansas",2015,"July-September",3,23000,30000,9000,30,500,210,1,"Unknown",1.4,"AR","South","West South Central"
"366","Arkansas",2017,"October-December",12,25000,25000,7500,30,2500,440,2,"Unknown",0.4,"AR","South","West South Central"
"367","Arkansas",2019,"July-September",19,20000,21000,2100,10,170,680,3,"Varroa mites",53.2,"AR","South","West South Central"
"368","Arkansas",2016,"July-September",7,32000,32000,1500,5,270,60,NA,"Pesticides",7.9,"AR","South","West South Central"
"369","Arkansas",2016,"April-June",6,24000,24000,3400,14,12000,1600,7,"Disesases",5.5,"AR","South","West South Central"
"370","Arkansas",2015,"October-December",4,23000,27000,2400,9,1900,NA,NA,"Varroa mites",38.1,"AR","South","West South Central"
"371","Arkansas",2016,"January-March",5,27000,27000,5000,19,4700,2200,8,"Pesticides",0.5,"AR","South","West South Central"
"372","Arkansas",2018,"January-March",13,22000,22000,7500,34,540,810,4,"Pesticides",23,"AR","South","West South Central"
"373","Arkansas",2021,"January-March",25,21000,21000,2200,10,790,130,1,"Disesases",NA,"AR","South","West South Central"
"374","Arkansas",2015,"July-September",3,23000,30000,9000,30,500,210,1,"Varroa mites",69.2,"AR","South","West South Central"
"375","Arkansas",2015,"October-December",4,23000,27000,2400,9,1900,NA,NA,"Unknown",0.6,"AR","South","West South Central"
"376","Arkansas",2020,"July-September",23,19000,22000,1700,8,1500,390,2,"Unknown",8.6,"AR","South","West South Central"
"377","Arkansas",2018,"July-September",15,29000,29000,2300,8,2600,840,3,"Other",0.5,"AR","South","West South Central"
"378","Arkansas",2020,"July-September",23,19000,22000,1700,8,1500,390,2,"Other",1.3,"AR","South","West South Central"
"379","Arkansas",2015,"April-June",2,13500,13500,1900,14,11500,5500,41,"Disesases",7,"AR","South","West South Central"
"380","Arkansas",2015,"January-March",1,13000,14000,1500,11,1200,90,1,"Other",1,"AR","South","West South Central"
"381","Arkansas",2015,"January-March",1,13000,14000,1500,11,1200,90,1,"Pesticides",3.4,"AR","South","West South Central"
